SURFACE  (  418 POINTS)

                      
 ------------------------------------------------------------------------------------------------------------------------
      R1        R2      R3      ANGLE1    ANGLE2    ANGLE3        INPUT            FIT            DIFFERENCE
    2.70000   2.70000   3.10000 120.00000 125.00000   0.00000   -344.84612270   -344.84613958   0.1688034E-04
    2.80000   2.90000   3.10000 120.00000 125.00000   0.00000   -344.84659490   -344.84659579   0.8865241E-06
    2.70000   2.80000   3.00000 120.00000 125.00000   0.00000   -344.84438810   -344.84439707   0.8970151E-05
    2.80000   2.70000   3.00000 120.00000 125.00000   0.00000   -344.84440170   -344.84441424   0.1254228E-04
    2.80000   2.80000   3.20000 120.00000 125.00000   0.00000   -344.84633280   -344.84634458   0.1178263E-04
    2.70000   2.80000   3.10000 130.00000 125.00000   0.00000   -344.84465290   -344.84463927  -0.1362586E-04
    2.80000   2.70000   3.10000 130.00000 125.00000   0.00000   -344.84465020   -344.84463240  -0.1780300E-04
    2.80000   2.80000   3.00000 130.00000 125.00000   0.00000   -344.84318260   -344.84319361   0.1101475E-04
    2.80000   2.80000   3.10000 115.00000 125.00000   0.00000   -344.84694100   -344.84693461  -0.6394154E-05
    2.90000   2.80000   3.10000 125.00000 120.00000   0.00000   -344.84659490   -344.84659579   0.8904258E-06
    2.70000   2.70000   3.10000 125.00000 120.00000   0.00000   -344.84612270   -344.84613959   0.1688521E-04
    2.80000   2.90000   3.10000 125.00000 120.00000   0.00000   -344.84660600   -344.84660998   0.3980293E-05
    2.70000   2.80000   3.00000 125.00000 120.00000   0.00000   -344.84440170   -344.84441424   0.1253830E-04
    2.80000   2.70000   3.00000 125.00000 120.00000   0.00000   -344.84438810   -344.84439709   0.8986215E-05
    2.80000   2.80000   3.20000 125.00000 120.00000   0.00000   -344.84633280   -344.84634458   0.1178468E-04
    2.70000   2.80000   3.10000 120.00000 120.00000   0.00000   -344.84669200   -344.84667479  -0.1720660E-04
    2.80000   2.70000   3.10000 120.00000 120.00000   0.00000   -344.84669200   -344.84667480  -0.1720265E-04
    2.80000   2.80000   3.00000 120.00000 120.00000   0.00000   -344.84488750   -344.84485433  -0.3316966E-04
    2.80000   2.80000   3.10000 130.00000 120.00000   0.00000   -344.84676420   -344.84678703   0.2282985E-04
    2.70000   2.80000   3.10000 125.00000 130.00000   0.00000   -344.84465020   -344.84463240  -0.1780294E-04
    2.80000   2.70000   3.10000 125.00000 130.00000   0.00000   -344.84465290   -344.84463927  -0.1363143E-04
    2.80000   2.80000   3.00000 125.00000 130.00000   0.00000   -344.84318260   -344.84319361   0.1101032E-04
    2.80000   2.80000   3.10000 120.00000 130.00000   0.00000   -344.84676420   -344.84678703   0.2282584E-04
    2.80000   2.80000   3.10000 125.00000 115.00000   0.00000   -344.84694100   -344.84693461  -0.6392775E-05
    2.90000   2.80000   3.10000 125.00000 125.00000  -5.00000   -344.84608230   -344.84608631   0.4009056E-05
    2.70000   2.70000   3.10000 125.00000 125.00000  -5.00000   -344.84544930   -344.84545757   0.8266856E-05
    2.80000   2.90000   3.10000 125.00000 125.00000  -5.00000   -344.84608230   -344.84608631   0.4008371E-05
    2.70000   2.80000   3.00000 125.00000 125.00000  -5.00000   -344.84383370   -344.84385236   0.1865727E-04
    2.80000   2.70000   3.00000 125.00000 125.00000  -5.00000   -344.84383370   -344.84385236   0.1866469E-04
    2.80000   2.80000   3.20000 125.00000 125.00000  -5.00000   -344.84571350   -344.84570954  -0.3964304E-05
    2.70000   2.80000   3.10000 120.00000 125.00000  -5.00000   -344.84679940   -344.84680647   0.7074305E-05
    2.80000   2.70000   3.10000 120.00000 125.00000  -5.00000   -344.84681030   -344.84682071   0.1041434E-04
    2.80000   2.80000   3.00000 120.00000 125.00000  -5.00000   -344.84509950   -344.84510406   0.4559924E-05
    2.80000   2.80000   3.10000 130.00000 125.00000  -5.00000   -344.84541360   -344.84540277  -0.1082807E-04
    2.70000   2.80000   3.10000 125.00000 120.00000  -5.00000   -344.84681030   -344.84682072   0.1041611E-04
    2.80000   2.70000   3.10000 125.00000 120.00000  -5.00000   -344.84679940   -344.84680648   0.7080186E-05
    2.80000   2.80000   3.00000 125.00000 120.00000  -5.00000   -344.84509950   -344.84510407   0.4565072E-05
    2.80000   2.80000   3.10000 120.00000 120.00000  -5.00000   -344.84734980   -344.84732290  -0.2689805E-04
    2.80000   2.80000   3.10000 125.00000 130.00000  -5.00000   -344.84541360   -344.84540277  -0.1083118E-04
    2.70000   2.80000   3.10000 125.00000 125.00000   5.00000   -344.84628880   -344.84629434   0.5543323E-05
    2.80000   2.70000   3.10000 125.00000 125.00000   5.00000   -344.84628880   -344.84629434   0.5543506E-05
    2.80000   2.80000   3.00000 125.00000 125.00000   5.00000   -344.84469320   -344.84470945   0.1625364E-04
    2.80000   2.80000   3.10000 120.00000 125.00000   5.00000   -344.84758280   -344.84758826   0.5457794E-05
    2.80000   2.80000   3.10000 125.00000 120.00000   5.00000   -344.84758280   -344.84758826   0.5460366E-05
    2.80000   2.80000   3.10000 125.00000 125.00000 -10.00000   -344.84676690   -344.84677070   0.3798358E-05
    3.00000   2.80000   3.10000 125.00000 125.00000   0.00000   -344.84370300   -344.84371677   0.1377017E-04
    2.60000   2.70000   3.10000 125.00000 125.00000   0.00000   -344.84238180   -344.84237784  -0.3959882E-05
    2.90000   2.90000   3.10000 125.00000 125.00000   0.00000   -344.84515000   -344.84515304   0.3042198E-05
    2.70000   2.60000   3.10000 125.00000 125.00000   0.00000   -344.84238180   -344.84237784  -0.3959895E-05
    2.80000   3.00000   3.10000 125.00000 125.00000   0.00000   -344.84370300   -344.84371677   0.1377054E-04
    2.60000   2.80000   3.00000 125.00000 125.00000   0.00000   -344.84075260   -344.84075878   0.6182087E-05
    2.90000   2.70000   3.00000 125.00000 125.00000   0.00000   -344.84297210   -344.84298889   0.1678957E-04
    2.70000   2.90000   3.00000 125.00000 125.00000   0.00000   -344.84297210   -344.84298888   0.1677753E-04
    2.80000   2.60000   3.00000 125.00000 125.00000   0.00000   -344.84075260   -344.84075880   0.6195972E-05
    2.90000   2.80000   3.20000 125.00000 125.00000   0.00000   -344.84475880   -344.84475238  -0.6417147E-05
    2.70000   2.70000   3.20000 125.00000 125.00000   0.00000   -344.84421920   -344.84421769  -0.1505214E-05
    2.80000   2.90000   3.20000 125.00000 125.00000   0.00000   -344.84475880   -344.84475239  -0.6411766E-05
    2.70000   2.80000   2.90000 125.00000 125.00000   0.00000   -344.83642440   -344.83640982  -0.1457506E-04
    2.80000   2.70000   2.90000 125.00000 125.00000   0.00000   -344.83642440   -344.83640984  -0.1456116E-04
    2.80000   2.80000   3.30000 125.00000 125.00000   0.00000   -344.84158060   -344.84160917   0.2856552E-04
    2.60000   2.80000   3.10000 120.00000 125.00000   0.00000   -344.84377080   -344.84376353  -0.7265539E-05
    2.90000   2.70000   3.10000 120.00000 125.00000   0.00000   -344.84584260   -344.84584818   0.5581031E-05
    2.70000   2.90000   3.10000 120.00000 125.00000   0.00000   -344.84582070   -344.84581956  -0.1140626E-05
    2.80000   2.60000   3.10000 120.00000 125.00000   0.00000   -344.84379220   -344.84379208  -0.1151522E-06
    2.90000   2.80000   3.00000 120.00000 125.00000   0.00000   -344.84416850   -344.84417002   0.1517254E-05
    2.70000   2.70000   3.00000 120.00000 125.00000   0.00000   -344.84357210   -344.84359256   0.2046425E-04
    2.80000   2.90000   3.00000 120.00000 125.00000   0.00000   -344.84415440   -344.84415273  -0.1674138E-05
    2.70000   2.80000   3.20000 120.00000 125.00000   0.00000   -344.84558290   -344.84559392   0.1101535E-04
    2.80000   2.70000   3.20000 120.00000 125.00000   0.00000   -344.84559110   -344.84560515   0.1405093E-04
    2.80000   2.80000   2.90000 120.00000 125.00000   0.00000   -344.83765000   -344.83761176  -0.3824034E-04
    2.90000   2.80000   3.10000 130.00000 125.00000   0.00000   -344.84457620   -344.84456531  -0.1088621E-04
    2.70000   2.70000   3.10000 130.00000 125.00000   0.00000   -344.84374060   -344.84372262  -0.1798211E-04
    2.80000   2.90000   3.10000 130.00000 125.00000   0.00000   -344.84457840   -344.84457159  -0.6810034E-05
    2.70000   2.80000   3.00000 130.00000 125.00000   0.00000   -344.84226210   -344.84227327   0.1116909E-04
    2.80000   2.70000   3.00000 130.00000 125.00000   0.00000   -344.84225680   -344.84226336   0.6557370E-05
    2.80000   2.80000   3.20000 130.00000 125.00000   0.00000   -344.84408680   -344.84405253  -0.3427132E-04
    2.70000   2.80000   3.10000 115.00000 125.00000   0.00000   -344.84617620   -344.84617224  -0.3957114E-05
    2.80000   2.70000   3.10000 115.00000 125.00000   0.00000   -344.84620850   -344.84620939   0.8944608E-06
    2.80000   2.80000   3.00000 115.00000 125.00000   0.00000   -344.84439660   -344.84438240  -0.1419796E-04
    2.80000   2.80000   3.10000 140.00000 125.00000   0.00000   -344.83829150   -344.83822946  -0.6203873E-04
    2.60000   2.80000   3.10000 125.00000 120.00000   0.00000   -344.84379220   -344.84379209  -0.1141371E-06
    2.90000   2.70000   3.10000 125.00000 120.00000   0.00000   -344.84582070   -344.84581956  -0.1136256E-05
    2.70000   2.90000   3.10000 125.00000 120.00000   0.00000   -344.84584260   -344.84584818   0.5580836E-05
    2.80000   2.60000   3.10000 125.00000 120.00000   0.00000   -344.84377080   -344.84376354  -0.7256421E-05
    2.90000   2.80000   3.00000 125.00000 120.00000   0.00000   -344.84415440   -344.84415274  -0.1662250E-05
    2.70000   2.70000   3.00000 125.00000 120.00000   0.00000   -344.84357210   -344.84359258   0.2047527E-04
    2.80000   2.90000   3.00000 125.00000 120.00000   0.00000   -344.84416850   -344.84417001   0.1513289E-05
    2.70000   2.80000   3.20000 125.00000 120.00000   0.00000   -344.84559110   -344.84560516   0.1405864E-04
    2.80000   2.70000   3.20000 125.00000 120.00000   0.00000   -344.84558290   -344.84559391   0.1101178E-04
    2.80000   2.80000   2.90000 125.00000 120.00000   0.00000   -344.83765000   -344.83761177  -0.3823236E-04
    2.90000   2.80000   3.10000 120.00000 120.00000   0.00000   -344.84631810   -344.84628200  -0.3610160E-04
    2.70000   2.70000   3.10000 120.00000 120.00000   0.00000   -344.84594610   -344.84594270  -0.3404131E-05
    2.80000   2.90000   3.10000 120.00000 120.00000   0.00000   -344.84631810   -344.84628200  -0.3610377E-04
    2.70000   2.80000   3.00000 120.00000 120.00000   0.00000   -344.84410750   -344.84408501  -0.2249046E-04
    2.80000   2.70000   3.00000 120.00000 120.00000   0.00000   -344.84410750   -344.84408502  -0.2247835E-04
    2.80000   2.80000   3.20000 120.00000 120.00000   0.00000   -344.84614830   -344.84613471  -0.1358777E-04
    2.70000   2.80000   3.10000 130.00000 120.00000   0.00000   -344.84594200   -344.84596582   0.2381781E-04
    2.80000   2.70000   3.10000 130.00000 120.00000   0.00000   -344.84592880   -344.84594503   0.1623000E-04
    2.80000   2.80000   3.00000 130.00000 120.00000   0.00000   -344.84435040   -344.84437918   0.2878481E-04
    2.80000   2.80000   3.10000 115.00000 120.00000   0.00000   -344.84605030   -344.84598513  -0.6516563E-04
    2.90000   2.80000   3.10000 125.00000 130.00000   0.00000   -344.84457840   -344.84457158  -0.6815107E-05
    2.70000   2.70000   3.10000 125.00000 130.00000   0.00000   -344.84374060   -344.84372261  -0.1798728E-04
    2.80000   2.90000   3.10000 125.00000 130.00000   0.00000   -344.84457620   -344.84456531  -0.1088823E-04
    2.70000   2.80000   3.00000 125.00000 130.00000   0.00000   -344.84225680   -344.84226335   0.6545642E-05
    2.80000   2.70000   3.00000 125.00000 130.00000   0.00000   -344.84226210   -344.84227327   0.1116844E-04
    2.80000   2.80000   3.20000 125.00000 130.00000   0.00000   -344.84408680   -344.84405253  -0.3427407E-04
    2.70000   2.80000   3.10000 120.00000 130.00000   0.00000   -344.84592880   -344.84594502   0.1622421E-04
    2.80000   2.70000   3.10000 120.00000 130.00000   0.00000   -344.84594200   -344.84596581   0.2381172E-04
    2.80000   2.80000   3.00000 120.00000 130.00000   0.00000   -344.84435040   -344.84437918   0.2877593E-04
    2.80000   2.80000   3.10000 130.00000 130.00000   0.00000   -344.84301320   -344.84295194  -0.6125935E-04
    2.70000   2.80000   3.10000 125.00000 115.00000   0.00000   -344.84620850   -344.84620939   0.8940842E-06
    2.80000   2.70000   3.10000 125.00000 115.00000   0.00000   -344.84617620   -344.84617225  -0.3949517E-05
    2.80000   2.80000   3.00000 125.00000 115.00000   0.00000   -344.84439660   -344.84438241  -0.1419183E-04
    2.80000   2.80000   3.10000 120.00000 115.00000   0.00000   -344.84605030   -344.84598513  -0.6516632E-04
    2.80000   2.80000   3.10000 125.00000 140.00000   0.00000   -344.83829150   -344.83822947  -0.6203334E-04
    2.60000   2.80000   3.10000 125.00000 125.00000  -5.00000   -344.84311430   -344.84310463  -0.9666261E-05
    2.90000   2.70000   3.10000 125.00000 125.00000  -5.00000   -344.84526910   -344.84527203   0.2929165E-05
    2.70000   2.90000   3.10000 125.00000 125.00000  -5.00000   -344.84526910   -344.84527203   0.2928904E-05
    2.80000   2.60000   3.10000 125.00000 125.00000  -5.00000   -344.84311430   -344.84310463  -0.9666276E-05
    2.90000   2.80000   3.00000 125.00000 125.00000  -5.00000   -344.84369620   -344.84371161   0.1540584E-04
    2.70000   2.70000   3.00000 125.00000 125.00000  -5.00000   -344.84295780   -344.84298141   0.2361340E-04
    2.80000   2.90000   3.00000 125.00000 125.00000  -5.00000   -344.84369620   -344.84371160   0.1540016E-04
    2.70000   2.80000   3.20000 125.00000 125.00000  -5.00000   -344.84491590   -344.84491069  -0.5212806E-05
    2.80000   2.70000   3.20000 125.00000 125.00000  -5.00000   -344.84491590   -344.84491068  -0.5218228E-05
    2.80000   2.80000   2.90000 125.00000 125.00000  -5.00000   -344.83719480   -344.83717711  -0.1768945E-04
    2.90000   2.80000   3.10000 120.00000 125.00000  -5.00000   -344.84650900   -344.84651024   0.1242940E-05
    2.70000   2.70000   3.10000 120.00000 125.00000  -5.00000   -344.84601790   -344.84603413   0.1623218E-04
    2.80000   2.90000   3.10000 120.00000 125.00000  -5.00000   -344.84649800   -344.84649595  -0.2053449E-05
    2.70000   2.80000   3.00000 120.00000 125.00000  -5.00000   -344.84427800   -344.84428724   0.9244643E-05
    2.80000   2.70000   3.00000 120.00000 125.00000  -5.00000   -344.84429190   -344.84430452   0.1261944E-04
    2.80000   2.80000   3.20000 120.00000 125.00000  -5.00000   -344.84624140   -344.84624968   0.8280272E-05
    2.70000   2.80000   3.10000 130.00000 125.00000  -5.00000   -344.84452150   -344.84450929  -0.1221276E-04
    2.80000   2.70000   3.10000 130.00000 125.00000  -5.00000   -344.84451890   -344.84450231  -0.1659282E-04
    2.80000   2.80000   3.00000 130.00000 125.00000  -5.00000   -344.84304830   -344.84306144   0.1313918E-04
    2.80000   2.80000   3.10000 115.00000 125.00000  -5.00000   -344.84685830   -344.84684890  -0.9404292E-05
    2.90000   2.80000   3.10000 125.00000 120.00000  -5.00000   -344.84649800   -344.84649595  -0.2048392E-05
    2.70000   2.70000   3.10000 125.00000 120.00000  -5.00000   -344.84601790   -344.84603414   0.1623827E-04
    2.80000   2.90000   3.10000 125.00000 120.00000  -5.00000   -344.84650900   -344.84651024   0.1244794E-05
    2.70000   2.80000   3.00000 125.00000 120.00000  -5.00000   -344.84429190   -344.84430452   0.1261770E-04
    2.80000   2.70000   3.00000 125.00000 120.00000  -5.00000   -344.84427830   -344.84428726   0.8960758E-05
    2.80000   2.80000   3.20000 125.00000 120.00000  -5.00000   -344.84624140   -344.84624968   0.8283101E-05
    2.70000   2.80000   3.10000 120.00000 120.00000  -5.00000   -344.84660610   -344.84658751  -0.1859439E-04
    2.80000   2.70000   3.10000 120.00000 120.00000  -5.00000   -344.84660610   -344.84658751  -0.1859081E-04
    2.80000   2.80000   3.00000 120.00000 120.00000  -5.00000   -344.84479540   -344.84476059  -0.3480780E-04
    2.80000   2.80000   3.10000 130.00000 120.00000  -5.00000   -344.84665060   -344.84667186   0.2126375E-04
    2.70000   2.80000   3.10000 125.00000 130.00000  -5.00000   -344.84451890   -344.84450231  -0.1659498E-04
    2.80000   2.70000   3.10000 125.00000 130.00000  -5.00000   -344.84452150   -344.84450928  -0.1221885E-04
    2.80000   2.80000   3.00000 125.00000 130.00000  -5.00000   -344.84304830   -344.84306143   0.1313345E-04
    2.80000   2.80000   3.10000 120.00000 130.00000  -5.00000   -344.84665060   -344.84667186   0.2125766E-04
    2.80000   2.80000   3.10000 125.00000 115.00000  -5.00000   -344.84685830   -344.84684890  -0.9401482E-05
    2.90000   2.80000   3.10000 125.00000 125.00000   5.00000   -344.84608230   -344.84608631   0.4009056E-05
    2.70000   2.70000   3.10000 125.00000 125.00000   5.00000   -344.84544930   -344.84545757   0.8266856E-05
    2.80000   2.90000   3.10000 125.00000 125.00000   5.00000   -344.84608230   -344.84608631   0.4008371E-05
    2.70000   2.80000   3.00000 125.00000 125.00000   5.00000   -344.84383370   -344.84385236   0.1865727E-04
    2.80000   2.70000   3.00000 125.00000 125.00000   5.00000   -344.84383370   -344.84385236   0.1866469E-04
    2.80000   2.80000   3.20000 125.00000 125.00000   5.00000   -344.84571350   -344.84570954  -0.3964304E-05
    2.70000   2.80000   3.10000 120.00000 125.00000   5.00000   -344.84679940   -344.84680647   0.7074305E-05
    2.80000   2.70000   3.10000 120.00000 125.00000   5.00000   -344.84681030   -344.84682071   0.1041434E-04
    2.80000   2.80000   3.00000 120.00000 125.00000   5.00000   -344.84509950   -344.84510406   0.4559924E-05
    2.80000   2.80000   3.10000 130.00000 125.00000   5.00000   -344.84541360   -344.84540277  -0.1082807E-04
    2.70000   2.80000   3.10000 125.00000 120.00000   5.00000   -344.84681030   -344.84682072   0.1041611E-04
    2.80000   2.70000   3.10000 125.00000 120.00000   5.00000   -344.84679940   -344.84680648   0.7080186E-05
    2.80000   2.80000   3.00000 125.00000 120.00000   5.00000   -344.84509950   -344.84510407   0.4565072E-05
    2.80000   2.80000   3.10000 120.00000 120.00000   5.00000   -344.84734980   -344.84732290  -0.2689805E-04
    2.80000   2.80000   3.10000 125.00000 130.00000   5.00000   -344.84541360   -344.84540277  -0.1083118E-04
    2.70000   2.80000   3.10000 125.00000 125.00000 -10.00000   -344.84593340   -344.84593929   0.5891732E-05
    2.80000   2.70000   3.10000 125.00000 125.00000 -10.00000   -344.84593340   -344.84593929   0.5893233E-05
    2.80000   2.80000   3.00000 125.00000 125.00000 -10.00000   -344.84432590   -344.84434368   0.1777820E-04
    2.80000   2.80000   3.10000 120.00000 125.00000 -10.00000   -344.84728130   -344.84728110  -0.2022038E-06
    2.80000   2.80000   3.10000 125.00000 120.00000 -10.00000   -344.84728130   -344.84728110  -0.1969939E-06
    2.80000   2.80000   3.10000 125.00000 125.00000  15.00000   -344.84618000   -344.84618098   0.9827847E-06


EXPANSION COEFFICIENTS (**)COORD REF  REF  REF  REF  REF  REF POLY  4  4  4  4  4  4 CROSS  3  3  3  3  3  2 SYM 0 0 0 0 0 0

                                                                                 
 ------------------------------------------------------------------------------------------------------------------------
 C000000:-344.84785889 C100000:  -0.00000001 C010000:  -0.00000001 C001000:  -0.00000001 C000100:   0.00000000 C000010:   0.00000000
 C200000:   0.09566266 C110000:   0.00025734 C020000:   0.09566263 C101000:   0.00309812 C011000:   0.00309720 C002000:   0.18424930
 C100100:  -0.00425942 C010100:  -0.00588374 C001100:   0.00838442 C000200:   0.07856085 C100010:  -0.00588360 C010010:  -0.00425968
 C001010:   0.00838426 C000110:   0.09603923 C000020:   0.07856096 C000002:   0.01310073 C300000:  -0.07854837 C210000:  -0.00000022
 C120000:   0.00000014 C030000:  -0.07854848 C201000:   0.00141903 C111000:  -0.00278949 C021000:   0.00141918 C102000:  -0.00249706
 C012000:  -0.00249687 C003000:  -0.18907612 C200100:  -0.00047812 C110100:   0.00708427 C020100:  -0.00052199 C101100:  -0.00281257
 C011100:   0.00059166 C002100:  -0.00252636 C100200:  -0.01662757 C010200:  -0.01103615 C001200:  -0.00464633 C000300:   0.01015482
 C200010:  -0.00052141 C110010:   0.00708577 C020010:  -0.00047646 C101010:   0.00059204 C011010:  -0.00280978 C002010:  -0.00252469
 C100110:  -0.01492903 C010110:  -0.01492953 C001110:  -0.00269133 C000210:   0.05044147 C100020:  -0.01103591 C010020:  -0.01662753
 C001020:  -0.00464617 C000120:   0.05044118 C000030:   0.01015438 C100002:  -0.00224817 C010002:  -0.00224782 C001002:  -0.00887423
 C000102:   0.02273564 C000012:   0.02273699 C400000:   0.03889646 C310000:   0.00204201 C220000:   0.00150855 C130000:   0.00204266
 C040000:   0.03889636 C301000:   0.00183632 C211000:  -0.00232506 C121000:  -0.00233222 C031000:   0.00184399 C202000:   0.00194241
 C112000:  -0.00050369 C022000:   0.00194063 C103000:   0.00348705 C013000:   0.00349406 C004000:   0.11460808 C300100:   0.00125593
 C210100:  -0.00156483 C120100:   0.00011883 C030100:   0.00061853 C201100:   0.00783563 C111100:  -0.00150251 C021100:   0.00821125
 C102100:   0.00282041 C012100:   0.00205490 C003100:  -0.00268507 C200200:  -0.00675323 C110200:   0.00970009 C020200:  -0.00459738
 C101200:   0.00624141 C011200:   0.00634273 C002200:  -0.01258808 C100300:   0.00288936 C010300:  -0.00117150 C001300:  -0.00773099
 C000400:  -0.00334423 C300010:   0.00061843 C210010:   0.00012461 C120010:  -0.00156232 C030010:   0.00125956 C201010:   0.00820822
 C111010:  -0.00152645 C021010:   0.00784410 C102010:   0.00204907 C012010:   0.00282934 C003010:  -0.00268219 C200110:   0.00196876
 C110110:   0.00394056 C020110:   0.00196906 C101110:  -0.00376180 C011110:  -0.00376860 C002110:   0.02588634 C100210:  -0.00726930
 C010210:  -0.00893136 C001210:   0.01860997 C000310:   0.00033419 C200020:  -0.00459699 C110020:   0.00970370 C020020:  -0.00675133
 C101020:   0.00634105 C011020:   0.00624481 C002020:  -0.01258635 C100120:  -0.00893106 C010120:  -0.00726954 C001120:   0.01860900
 C000220:   0.01980890 C100030:  -0.00117117 C010030:   0.00288985 C001030:  -0.00773059 C000130:   0.00033410 C000040:  -0.00334489
 C200002:  -0.00152646 C110002:   0.00913289 C020002:  -0.00152377 C101002:   0.00011151 C011002:   0.00012641 C002002:  -0.00069161
 C100102:  -0.00535736 C010102:  -0.00691272 C001102:   0.01549729 C000202:  -0.01645913 C100012:  -0.00692133 C010012:  -0.00535389
 C001012:   0.01549583 C000112:  -0.02586405 C000022:  -0.01645631 C000004:   0.00340121

 REFERENCE GEOMETRY
 ------------------
 R10:     1.474861 A         2.787084 A.U.
 R20:     1.474861 A         2.787083 A.U.
 R30:     1.645916 A         3.110331 A.U.
 R40:     2.133694 RAD     122.251652 DEGREES)
 R50:     2.133694 RAD     122.251635 DEGREES)
 R60:     0.000000 RAD       0.000000 DEGREES)


 ACTUAL GEOMETRY
 ------------------
 R10:     1.474861 A         2.787084 A.U.
 R20:     1.474861 A         2.787083 A.U.
 R30:     1.645916 A         3.110331 A.U.
 R40:     2.133694 RAD     122.251652 DEGREES)
 R50:     2.133694 RAD     122.251635 DEGREES)
 R60:     0.000000 RAD       0.000000 DEGREES)

 ERROR STATISTICS
 ----------------
 MINIMUM ERROR:      0.1518396E-07 AU  (   0.00 1/CM)
 MAXIMUM ERROR:      0.6516632E-04 AU  (  14.30 1/CM)
 ROOT MEAN SQUARE:   0.1447456E-04 AU  (   3.18 1/CM)


 HARMONIC FORCE FIELD
 --------------------
 F11:     2.9788 AJ/A**2    F12:     0.0040 AJ/A**2    F13:     0.0482 AJ/A**2
                            F22:     2.9788 AJ/A**2    F23:     0.0482 AJ/A**2
                                                       F33:     5.7372 AJ/A**2
 F14:    -0.0351 AJ/A       F15:    -0.0485 AJ/A       F16:     0.0000 AJ/A   
 F24:    -0.0485 AJ/A       F25:    -0.0351 AJ/A       F26:     0.0000 AJ/A   
 F34:     0.0691 AJ/A       F35:     0.0691 AJ/A       F36:     0.0000 AJ/A   
 F44:     0.6850 AJ/A**2    F45:     0.4187 AJ/A**2    F46:     0.0000 AJ/A**2
                            F55:     0.6850 AJ/A**2    F56:     0.0000 AJ/A**2
                                                       F66:     0.1142 AJ/A**2

 EQUILIBRIUM GEOMETRY IN MOLECULE FIXED AXES SYSTEM (ASYMMETRIC TOP)       
 ---------------------------------------------------------------------------
 AXES:               A              B              C
 CENTER  1:    -0.48780885     0.00000000     0.00000000    MASS: 27.976930 AMU
 CENTER  2:    -1.27485188    -1.24730805     0.00000000    MASS:  1.007825 AMU
 CENTER  3:    -1.27485147     1.24730828     0.00000000    MASS:  1.007825 AMU
 CENTER  4:     1.15810673    -0.00000001     0.00000000    MASS: 14.003070 AMU
 MOMENTS:       5.20726595    47.68102536    52.88829131    10**(-40) G*CM**2

 ROTATIONAL CONSTANTS AT RE
 --------------------------
            A           B           C        UNIT
           5.3759      0.5871      0.5293    1/CM
         161166.9     17601.1     15868.1    MHZ

 PROLATE          ASYMMETRIC ROTOR (K=-0.976)           OBLATE
 |-----------------------------+-----------------------------|
-1                             0                             1
 ^                                                            

 ASSIGNMENT OF MOLECULE FIXED AXES: A-->Z  B-->X  C-->Y    CASE I(R)

1  VEC                -0.053323       0.000000       0.021201       0.060994       0.709699      -0.699510
2  VEC                 0.054166       0.000000       0.020873       0.060046       0.698653       0.710569
3  VEC                 0.000000       0.000000       0.484043       0.870478      -0.089273      -0.000001
4  VEC                -0.672103       0.000000       0.646007      -0.358045       0.011473       0.051233
5  VEC                 0.736546       0.000000       0.589485      -0.326719       0.010469      -0.056146
6  VEC                 0.000000       1.000000       0.000000       0.000000       0.000000       0.000000

 WILSON FG ANALYSIS
 ------------------
 ATOMIC MASSES:                 27.976930       1.007825       1.007825      14.003070  AMU
 FUNDAMENTAL FREQUENCIES:       508.82481      542.58682      923.10054     1034.96445     2263.50812     2295.01549  1/CM

 NORMAL COORDINATE DISPLACEMENTS
 -------------------------------
                R1             R2             R3             R4             R5             R6             FREQUENCY
 Q1:       -0.03987201     0.03987219     0.00000103    -0.70598221     0.70598127     0.00000000        508.82480545 B
 Q2:        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     1.00000000        542.58682021 B
 Q3:        0.01039612     0.01039673     0.74232928     0.47367222     0.47367256     0.00000000        923.10054026 S
 Q4:        0.02189471     0.02189519     0.98010465    -0.13862894    -0.13862941     0.00000000       1034.96444827 B
 Q5:        0.70648786     0.70649150    -0.03344036    -0.01769731    -0.01769752     0.00000000       2263.50812213 S
 Q6:       -0.70710864     0.70710471    -0.00000410     0.00039416    -0.00039499     0.00000000       2295.01548762 S


 CORIOLIS COUPLING MATRICES
 --------------------------
                     B              B              S              B              S              S
 ZETA-A   B     0.00000000    -0.54773356     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.54773356     0.00000000    -0.00000069    -0.00000116    -0.00000227    -0.83665282   
          S     0.00000000     0.00000069     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000     0.00000116     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.00000227     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.83665282     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-B   B     0.00000000    -0.00000056     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000056     0.00000000    -0.62956817     0.57291020    -0.52480265     0.00000152   
          S     0.00000000     0.62956817     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000    -0.57291020     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.52480265     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000    -0.00000152     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-C   B     0.00000000     0.00000000     0.18631734     0.30538981    -0.93382167     0.00000263   
