SURFACE  (  208 POINTS)

                      
 ------------------------------------------------------------------------------------------------------------------------
      R1        R2      R3      ANGLE1    ANGLE2    ANGLE3        INPUT            FIT            DIFFERENCE
 R50:     2.137222 RAD     122.453817 DEGREES)
 R60:     0.000000 RAD       0.000000 DEGREES)

 ERROR STATISTICS
 ----------------
 MINIMUM ERROR:      0.0000000E+00 AU  (   0.00 1/CM)
 MAXIMUM ERROR:      0.3991809E-04 AU  (   8.76 1/CM)
 ROOT MEAN SQUARE:   0.8951483E-05 AU  (   1.96 1/CM)


 HARMONIC FORCE FIELD
 --------------------
 F11:     2.9752 AJ/A**2    F12:     0.0077 AJ/A**2    F13:     0.0507 AJ/A**2
                            F22:     2.9752 AJ/A**2    F23:     0.0507 AJ/A**2
                                                       F33:     5.7355 AJ/A**2
 F14:    -0.0354 AJ/A       F15:    -0.0498 AJ/A       F16:     0.0000 AJ/A   
 F24:    -0.0498 AJ/A       F25:    -0.0354 AJ/A       F26:     0.0000 AJ/A   
 F34:     0.0740 AJ/A       F35:     0.0740 AJ/A       F36:     0.0000 AJ/A   
 F44:     0.6692 AJ/A**2    F45:     0.4221 AJ/A**2    F46:     0.0000 AJ/A**2
                            F55:     0.6692 AJ/A**2    F56:     0.0000 AJ/A**2
                                                       F66:     0.1127 AJ/A**2

 EQUILIBRIUM GEOMETRY IN MOLECULE FIXED AXES SYSTEM (ASYMMETRIC TOP)       
 ---------------------------------------------------------------------------
 AXES:               A              B              C
 CENTER  1:    -0.48787505     0.00000001     0.00000000    MASS: 27.976930 AMU
 CENTER  2:    -1.27930499    -1.24451298     0.00000000    MASS:  1.007825 AMU
 CENTER  3:    -1.27930693     1.24451174     0.00000000    MASS:  1.007825 AMU
 CENTER  4:     1.15888016     0.00000006     0.00000000    MASS: 14.003070 AMU
 MOMENTS:       5.18394824    47.76377421    52.94772245    10**(-40) G*CM**2

 ROTATIONAL CONSTANTS AT RE
 --------------------------
            A           B           C        UNIT
           5.4001      0.5861      0.5287    1/CM
         161891.9     17570.6     15850.3    MHZ

 PROLATE          ASYMMETRIC ROTOR (K=-0.976)           OBLATE
 |-----------------------------+-----------------------------|
-1                             0                             1
 ^                                                            

 ASSIGNMENT OF MOLECULE FIXED AXES: A-->Z  B-->X  C-->Y    CASE I(R)

1  VEC                -0.052908       0.000000       0.019799       0.061437       0.709626      -0.699618
2  VEC                 0.053735       0.000000       0.019494       0.060491       0.698731       0.710527
3  VEC                 0.000000       0.000000       0.459414       0.883719      -0.089325       0.000002
4  VEC                -0.672034       0.000000       0.655874      -0.339841       0.011124       0.050823
5  VEC                 0.736670       0.000000       0.598328      -0.310023       0.010146      -0.055711
6  VEC                 0.000000       1.000000       0.000000       0.000000       0.000000       0.000000

 WILSON FG ANALYSIS
 ------------------
 ATOMIC MASSES:                 27.976930       1.007825       1.007825      14.003070  AMU
 FUNDAMENTAL FREQUENCIES:       490.19841      540.43150      919.76293     1032.45321     2263.69798     2291.88070  1/CM

 NORMAL COORDINATE DISPLACEMENTS
 -------------------------------
                R1             R2             R3             R4             R5             R6             FREQUENCY
 Q1:       -0.03957028     0.03957006     0.00000021    -0.70599790     0.70599955     0.00000000        490.19840824 B
 Q2:        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     1.00000000        540.43149828 B
 Q3:        0.00993504     0.00993470     0.72092269     0.48993573     0.48993474     0.00000000        919.76293455 S
 Q4:        0.02179217     0.02179201     0.98314503    -0.12742866    -0.12742841     0.00000000       1032.45320735 B
 Q5:        0.70649098     0.70651741    -0.03221864    -0.01824302    -0.01824268     0.00000000       2263.69797543 S
 Q6:       -0.70712033     0.70709320     0.00000252    -0.00013931     0.00014056     0.00000000       2291.88070127 S


 CORIOLIS COUPLING MATRICES
 --------------------------
                     B              B              S              B              S              S
 ZETA-A   B     0.00000000    -0.55115455     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.55115455     0.00000000     0.00000060     0.00000019    -0.00001569    -0.83440317   
          S     0.00000000    -0.00000060     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000    -0.00000019     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.00001569     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.83440317     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-B   B     0.00000000     0.00000077     0.00000000     0.00000000     0.00000000     0.00000000   
          B    -0.00000077     0.00000000    -0.64332524     0.55523464    -0.52711206     0.00000907   
          S     0.00000000     0.64332524     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000    -0.55523464     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.52711206     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000    -0.00000907     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-C   B     0.00000000     0.00000000     0.17684566     0.31105887    -0.93379227     0.00001684   
          B     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S    -0.17684566     0.00000000     0.00000000     0.00000021    -0.00001593    -0.88781365   
          B    -0.31105887     0.00000000    -0.00000021     0.00000000     0.00000826     0.45996126   
          S     0.93379227     0.00000000     0.00001593    -0.00000826     0.00000000    -0.01491869   
          S    -0.00001684     0.00000000     0.88781365    -0.45996126     0.01491869     0.00000000   


 TAU CONSTANTS AND QUARTIC CENTRIFUGAL DISTORTION
 ------------------------------------------------
 AAAA:    -0.00116665 1/CM   AABB:     0.00001181 1/CM   ABAB:  -0.00007911 1/CM
 BBBB:    -0.00000328 1/CM   BBCC:    -0.00000256 1/CM
 CCCC:    -0.00000210 1/CM   CCAA:    -0.00000158 1/CM

 AAAA:      -34.97517 MHZ    AABB:        0.35394 MHZ    ABAB:     -2.37163 MHZ 
 BBBB:       -0.09844 MHZ    BBCC:       -0.07672 MHZ 
 CCCC:       -0.06288 MHZ    CCAA:       -0.04724 MHZ 

 ROTATIONAL CONSTANTS INCLUDING CENTRIFUGAL DISTORTION
 -----------------------------------------------------
 AXIS   A:  0.54001309E+01 1/CM   161891.85638 MHZ
        B:  0.58609829E+00 1/CM    17570.78512 MHZ
        C:  0.52870465E+00 1/CM    15850.16713 MHZ

 FIRST ORDER CENTRIFUGAL DISTORTION CONSTANTS
 --------------------------------------------
       DJ:  0.66444263E-06 1/CM        0.01992 MHZ
      DJK:  0.35667919E-04 1/CM        1.06930 MHZ
       DK:  0.25532917E-03 1/CM        7.65458 MHZ
       R5: -0.90151839E-05 1/CM       -0.27027 MHZ
       R6: -0.41130423E-08 1/CM       -0.00012 MHZ
    DEL-J:  0.74135301E-07 1/CM        0.00222 MHZ

 A-REDUCTION DISTORTION CONSTANTS
 --------------------------------
  DELTA-J:  0.67266871E-06 1/CM        0.02017 MHZ
 DELTA-JK:  0.35618562E-04 1/CM        1.06782 MHZ
  DELTA-K:  0.25537031E-03 1/CM        7.65581 MHZ
    DEL-J:  0.74135301E-07 1/CM        0.00222 MHZ
    DEL-K:  0.20806752E-04 1/CM        0.62377 MHZ

 S-REDUCTION DISTORTION CONSTANTS
 --------------------------------
      ~DJ:  0.61102087E-06 1/CM        0.01832 MHZ
     ~DJK:  0.35988449E-04 1/CM        1.07891 MHZ
      ~DK:  0.25506207E-03 1/CM        7.64657 MHZ
   ~DEL-J:  0.74135301E-07 1/CM        0.00222 MHZ
      ~R6: -0.30823919E-07 1/CM       -0.00092 MHZ

 VIBRATIONAL DEPENDENCE OF THE ROTATIONAL CONSTANTS
 --------------------------------------------------
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE S PERTURBED BY MODE S
                     A              B              C
 ALPHA    B     0.64704641    -0.00363447     0.00036969  1/CM
          B    -0.69031976     0.00427621     0.00026129  1/CM
          S    -0.07064006    -0.00085141     0.00141476  1/CM
          B    -0.01457619     0.00371838     0.00365212  1/CM
          S     0.07624755     0.00059582     0.00119896  1/CM
          S     0.05245196     0.00081455     0.00099678  1/CM

                     A              B              C
 ALPHA    B    19397.96374     -108.95868       11.08294  MHZ
          B   -20695.26629      128.19770        7.83325  MHZ
          S    -2117.73577      -25.52454       42.41354  MHZ
          B     -436.98325      111.47436      109.48779  MHZ
          S     2285.84405       17.86229       35.94387  MHZ
          S     1572.47036       24.41971       29.88279  MHZ


 ANHARMONIC VIBRATIONAL CONSTANTS
 --------------------------------
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
                     B              B              S              B              S              S
 X(I,J):  B     5.00311317    -8.59907539   -19.77721077    -4.14492306    -6.62040996    -1.87553622  1/CM
          B    -8.59907539     9.86187633    -9.76513638    -2.60234055    -4.88792001   -12.55255151  1/CM
          S   -19.77721077    -9.76513638    -5.85083311    -8.51906358    -9.10336804   -20.83772812  1/CM
          B    -4.14492306    -2.60234055    -8.51906358    -5.18681221    -1.57321196    -2.84473685  1/CM
          S    -6.62040996    -4.88792001    -9.10336804    -1.57321196   -21.23195846   -82.05846822  1/CM
          S    -1.87553622   -12.55255151   -20.83772812    -2.84473685   -82.05846822   -21.16674884  1/CM

 DARLING-DENNISON RESONANCE PARAMETER:        0.00000000  1/CM


 ANHARMONIC VIBRATION-ROTATION TERM VALUES   (ZERO POINT ENERGY: 3710.6 1/CM)
 --------------------------------------------------------------------------
  B B S B S S      J=0             J=1                             J=2
                 E+(00)  E+(01)  O+(11)  O-(10)  E+(02)  O+(12)  O-(11)  E-(21)  E+(20)
                 ------  ----------------------  --------------------------------------
  0 0 0 0 0 0      0.00  +1.108  +5.925  +5.984  +3.325  +8.083  +8.259 +22.709 +22.709
  1 0 0 0 0 0    479.70  +1.112  +5.277  +5.340  +3.334  +7.438  +7.626 +20.124 +20.124
  0 1 0 0 0 0    540.95  +1.104  +6.615  +6.670  +3.311  +8.768  +8.932 +25.465 +25.466
  0 0 1 0 0 0    874.06  +1.108  +5.994  +6.055  +3.323  +8.149  +8.332 +22.990 +22.991
  2 0 0 0 0 0    969.40  +1.115  +4.630  +4.697  +3.344  +6.793  +6.994 +17.539 +17.540
  1 1 0 0 0 0   1012.05  +1.107  +5.967  +6.026  +3.321  +8.123  +8.299 +22.880 +22.881
  0 0 0 1 0 0   1012.24  +1.101  +5.936  +5.995  +3.303  +8.079  +8.255 +22.759 +22.760
  0 2 0 0 0 0   1101.63  +1.099  +7.305  +7.356  +3.298  +9.453  +9.605 +28.222 +28.222
  1 0 1 0 0 0   1333.98  +1.111  +5.347  +5.412  +3.333  +7.504  +7.699 +20.406 +20.406
  0 1 1 0 0 0   1405.25  +1.103  +6.684  +6.741  +3.309  +8.834  +9.005 +25.747 +25.748
  3 0 0 0 0 0   1469.11  +1.118  +3.983  +4.053  +3.353  +6.148  +6.361 +14.954 +14.955
  1 0 0 1 0 0   1487.79  +1.104  +5.288  +5.351  +3.312  +7.434  +7.622 +20.175 +20.175
  2 1 0 0 0 0   1493.15  +1.110  +5.320  +5.383  +3.330  +7.478  +7.667 +20.295 +20.296
  0 1 0 1 0 0   1550.59  +1.096  +6.626  +6.681  +3.289  +8.764  +8.928 +25.516 +25.517
  1 2 0 0 0 0   1564.13  +1.103  +6.657  +6.712  +3.307  +8.808  +8.972 +25.637 +25.637
  0 3 0 0 0 0   1682.03  +1.095  +7.995  +8.042  +3.284 +10.138 +10.278 +30.979 +30.979
  0 0 2 0 0 0   1736.42  +1.107  +6.063  +6.127  +3.321  +8.214  +8.405 +23.272 +23.273
  2 0 1 0 0 0   1803.90  +1.114  +4.699  +4.768  +3.342  +6.859  +7.066 +17.821 +17.822
  1 1 1 0 0 0   1856.57  +1.107  +6.037  +6.098  +3.319  +8.189  +8.372 +23.162 +23.163
  0 0 1 1 0 0   1877.78  +1.100  +6.005  +6.066  +3.301  +8.145  +8.328 +23.041 +23.042
  0 2 1 0 0 0   1956.16  +1.099  +7.374  +7.427  +3.296  +9.519  +9.678 +28.504 +28.504
  2 0 0 1 0 0   1973.35  +1.108  +4.641  +4.708  +3.322  +6.789  +6.990 +17.590 +17.591
  4 0 0 0 0 0   1978.82  +1.121  +3.335  +3.410  +3.362  +5.503  +5.728 +12.369 +12.371
  3 1 0 0 0 0   1984.26  +1.114  +4.673  +4.739  +3.340  +6.833  +7.034 +17.710 +17.711
  0 0 0 2 0 0   2014.10  +1.094  +5.947  +6.005  +3.280  +8.075  +8.251 +22.810 +22.811
  1 1 0 1 0 0   2017.54  +1.100  +5.978  +6.037  +3.299  +8.119  +8.295 +22.931 +22.932
  2 2 0 0 0 0   2036.63  +1.106  +6.010  +6.069  +3.317  +8.163  +8.339 +23.052 +23.053
  0 2 0 1 0 0   2108.66  +1.092  +7.316  +7.367  +3.276  +9.449  +9.601 +28.273 +28.273
  1 3 0 0 0 0   2135.93  +1.098  +7.348  +7.398  +3.294  +9.493  +9.645 +28.394 +28.394
  0 0 0 0 1 0   2169.11  +1.107  +5.847  +5.907  +3.319  +8.001  +8.179 +22.402 +22.402
  1 0 2 0 0 0   2176.56  +1.111  +5.416  +5.483  +3.331  +7.569  +7.772 +20.688 +20.688
  0 0 0 0 0 1   2189.46  +1.107  +5.871  +5.930  +3.319  +8.025  +8.203 +22.497 +22.497
  0 1 2 0 0 0   2257.84  +1.103  +6.753  +6.813  +3.308  +8.899  +9.078 +26.029 +26.030
  0 4 0 0 0 0   2282.15  +1.090  +8.685  +8.728  +3.271 +10.823 +10.951 +33.735 +33.736
  3 0 1 0 0 0   2283.84  +1.118  +4.052  +4.125  +3.352  +6.214  +6.433 +15.236 +15.237
  2 1 1 0 0 0   2317.89  +1.110  +5.389  +5.454  +3.329  +7.544  +7.739 +20.577 +20.578
  1 0 1 1 0 0   2333.55  +1.104  +5.358  +5.423  +3.310  +7.500  +7.695 +20.457 +20.457
  1 2 1 0 0 0   2398.88  +1.102  +6.727  +6.784  +3.306  +8.874  +9.045 +25.919 +25.919
  0 1 1 1 0 0   2406.36  +1.096  +6.695  +6.752  +3.287  +8.830  +9.001 +25.798 +25.799
  3 0 0 1 0 0   2468.91  +1.111  +3.993  +4.064  +3.331  +6.144  +6.357 +15.005 +15.006
  4 1 0 0 0 0   2485.38  +1.117  +4.025  +4.096  +3.349  +6.188  +6.401 +15.126 +15.127
  1 0 0 2 0 0   2485.51  +1.097  +5.299  +5.362  +3.290  +7.430  +7.619 +20.225 +20.226
  2 1 0 1 0 0   2494.50  +1.103  +5.331  +5.394  +3.308  +7.474  +7.663 +20.346 +20.347
  5 0 0 0 0 0   2498.54  +1.125  +2.688  +2.767  +3.371  +4.858  +5.095  +9.784  +9.787
  3 2 0 0 0 0   2519.14  +1.109  +5.363  +5.426  +3.327  +7.518  +7.707 +20.467 +20.468
  0 3 1 0 0 0   2526.79  +1.094  +8.064  +8.113  +3.282 +10.204 +10.351 +31.261 +31.261
  0 1 0 2 0 0   2549.85  +1.089  +6.637  +6.691  +3.267  +8.760  +8.924 +25.567 +25.568
  1 2 0 1 0 0   2567.01  +1.095  +6.668  +6.723  +3.285  +8.804  +8.968 +25.688 +25.688
  0 0 3 0 0 0   2587.08  +1.107  +6.132  +6.198  +3.319  +8.280  +8.477 +23.554 +23.555
  2 3 0 0 0 0   2599.83  +1.101  +6.700  +6.755  +3.304  +8.848  +9.012 +25.809 +25.809
  2 0 2 0 0 0   2626.71  +1.114  +4.768  +4.840  +3.340  +6.925  +7.139 +18.103 +18.104
  1 0 0 0 1 0   2642.19  +1.110  +5.200  +5.263  +3.329  +7.356  +7.547 +19.817 +19.818
  1 0 0 0 0 1   2667.28  +1.110  +5.224  +5.287  +3.329  +7.381  +7.570 +19.912 +19.913
  0 3 0 1 0 0   2686.46  +1.087  +8.006  +8.053  +3.262 +10.134 +10.274 +31.030 +31.030
  1 1 2 0 0 0   2689.38  +1.106  +6.106  +6.169  +3.317  +8.254  +8.445 +23.444 +23.445
  0 1 0 0 1 0   2705.18  +1.102  +6.537  +6.593  +3.306  +8.686  +8.852 +25.158 +25.159
  0 1 0 0 0 1   2717.86  +1.102  +6.561  +6.616  +3.306  +8.710  +8.876 +25.254 +25.254
  1 4 0 0 0 0   2727.45  +1.094  +8.038  +8.084  +3.280 +10.178 +10.318 +31.151 +31.151
  0 0 2 1 0 0   2731.62  +1.100  +6.074  +6.137  +3.299  +8.211  +8.401 +23.323 +23.324
  4 0 1 0 0 0   2773.77  +1.121  +3.404  +3.482  +3.361  +5.569  +5.800 +12.651 +12.653
  3 1 1 0 0 0   2789.22  +1.113  +4.742  +4.811  +3.338  +6.899  +7.106 +17.992 +17.993
  0 2 2 0 0 0   2798.99  +1.098  +7.443  +7.499  +3.294  +9.584  +9.750 +28.786 +28.786
  2 0 1 1 0 0   2799.33  +1.107  +4.710  +4.779  +3.320  +6.855  +7.062 +17.872 +17.873
  2 2 1 0 0 0   2851.60  +1.105  +6.079  +6.140  +3.315  +8.229  +8.412 +23.334 +23.335
  1 1 1 1 0 0   2853.54  +1.099  +6.048  +6.109  +3.297  +8.185  +8.368 +23.213 +23.214
  0 0 1 2 0 0   2871.12  +1.093  +6.016  +6.077  +3.279  +8.141  +8.324 +23.092 +23.093
  0 5 0 0 0 0   2902.00  +1.086  +9.375  +9.414  +3.257 +11.508 +11.624 +36.492 +36.492
  0 2 1 1 0 0   2954.67  +1.091  +7.385  +7.438  +3.274  +9.515  +9.674 +28.555 +28.555
  1 3 1 0 0 0   2960.91  +1.097  +7.417  +7.470  +3.292  +9.559  +9.718 +28.676 +28.676
  2 0 0 2 0 0   2966.92  +1.100  +4.652  +4.719  +3.300  +6.785  +6.986 +17.641 +17.641
  4 0 0 1 0 0   2974.48  +1.114  +3.346  +3.421  +3.340  +5.499  +5.724 +12.420 +12.422
  3 1 0 1 0 0   2981.46  +1.106  +4.684  +4.750  +3.318  +6.829  +7.030 +17.761 +17.762
  5 1 0 0 0 0   2996.50  +1.120  +3.378  +3.453  +3.359  +5.543  +5.768 +12.541 +12.542

