SURFACE  (  418 POINTS)

                      
 ------------------------------------------------------------------------------------------------------------------------
      R1        R2      R3      ANGLE1    ANGLE2    ANGLE3        INPUT            FIT            DIFFERENCE
    2.80000   2.70000   3.00000 120.00000 125.00000   0.00000   -344.83866680   -344.83867934   0.1254480E-04
    2.80000   2.80000   3.20000 120.00000 125.00000   0.00000   -344.84055130   -344.84056303   0.1172843E-04
    2.70000   2.80000   3.10000 130.00000 125.00000   0.00000   -344.83888600   -344.83887253  -0.1346644E-04
    2.80000   2.70000   3.10000 130.00000 125.00000   0.00000   -344.83888300   -344.83886526  -0.1773760E-04
    2.80000   2.80000   3.00000 130.00000 125.00000   0.00000   -344.83744060   -344.83745161   0.1100596E-04
    2.80000   2.80000   3.10000 115.00000 125.00000   0.00000   -344.84118560   -344.84117925  -0.6353289E-05
    2.90000   2.80000   3.10000 125.00000 120.00000   0.00000   -344.84083840   -344.84083924   0.8366234E-06
    2.70000   2.70000   3.10000 125.00000 120.00000   0.00000   -344.84036400   -344.84038078   0.1677945E-04
    2.80000   2.90000   3.10000 125.00000 120.00000   0.00000   -344.84084990   -344.84085384   0.3941868E-05
    2.70000   2.80000   3.00000 125.00000 120.00000   0.00000   -344.83866680   -344.83867934   0.1254105E-04
    2.80000   2.70000   3.00000 125.00000 120.00000   0.00000   -344.83865270   -344.83866176   0.9061091E-05
    2.80000   2.80000   3.20000 125.00000 120.00000   0.00000   -344.84055130   -344.84056303   0.1172775E-04
    2.70000   2.80000   3.10000 120.00000 120.00000   0.00000   -344.84093750   -344.84092054  -0.1695894E-04
    2.80000   2.70000   3.10000 120.00000 120.00000   0.00000   -344.84093750   -344.84092054  -0.1695583E-04
    2.80000   2.80000   3.00000 120.00000 120.00000   0.00000   -344.83915590   -344.83912308  -0.3282264E-04
    2.80000   2.80000   3.10000 130.00000 120.00000   0.00000   -344.84100210   -344.84102464   0.2253542E-04
    2.70000   2.80000   3.10000 125.00000 130.00000   0.00000   -344.83888300   -344.83886526  -0.1774165E-04
    2.80000   2.70000   3.10000 125.00000 130.00000   0.00000   -344.83888600   -344.83887253  -0.1347052E-04
    2.80000   2.80000   3.00000 125.00000 130.00000   0.00000   -344.83744060   -344.83745160   0.1100126E-04
    2.80000   2.80000   3.10000 120.00000 130.00000   0.00000   -344.84100210   -344.84102463   0.2253202E-04
    2.80000   2.80000   3.10000 125.00000 115.00000   0.00000   -344.84118560   -344.84117925  -0.6352776E-05
    2.90000   2.80000   3.10000 125.00000 125.00000  -5.00000   -344.84032280   -344.84032674   0.3943458E-05
    2.70000   2.70000   3.10000 125.00000 125.00000  -5.00000   -344.83968660   -344.83969482   0.8223233E-05
    2.80000   2.90000   3.10000 125.00000 125.00000  -5.00000   -344.84032280   -344.84032674   0.3941809E-05
    2.70000   2.80000   3.00000 125.00000 125.00000  -5.00000   -344.83809540   -344.83811395   0.1855362E-04
    2.80000   2.70000   3.00000 125.00000 125.00000  -5.00000   -344.83809540   -344.83811396   0.1856296E-04
    2.80000   2.80000   3.20000 125.00000 125.00000  -5.00000   -344.83992830   -344.83992421  -0.4093004E-05
    2.70000   2.80000   3.10000 120.00000 125.00000  -5.00000   -344.84104130   -344.84104829   0.6986149E-05
    2.80000   2.70000   3.10000 120.00000 125.00000  -5.00000   -344.84105260   -344.84106292   0.1032418E-04
    2.80000   2.80000   3.00000 120.00000 125.00000  -5.00000   -344.83936530   -344.83936979   0.4492780E-05
    2.80000   2.80000   3.10000 130.00000 125.00000  -5.00000   -344.83964770   -344.83963689  -0.1081140E-04
    2.70000   2.80000   3.10000 125.00000 120.00000  -5.00000   -344.84105260   -344.84106293   0.1032549E-04
    2.80000   2.70000   3.10000 125.00000 120.00000  -5.00000   -344.84104130   -344.84104829   0.6991264E-05
    2.80000   2.80000   3.00000 125.00000 120.00000  -5.00000   -344.83936530   -344.83936980   0.4496686E-05
    2.80000   2.80000   3.10000 120.00000 120.00000  -5.00000   -344.84159590   -344.84156917  -0.2672617E-04
    2.80000   2.80000   3.10000 125.00000 130.00000  -5.00000   -344.83964770   -344.83963689  -0.1081380E-04
    2.70000   2.80000   3.10000 125.00000 125.00000   5.00000   -344.84052720   -344.84053266   0.5462065E-05
    2.80000   2.70000   3.10000 125.00000 125.00000   5.00000   -344.84052720   -344.84053266   0.5462991E-05
    2.80000   2.80000   3.00000 125.00000 125.00000   5.00000   -344.83895600   -344.83897213   0.1613262E-04
    2.80000   2.80000   3.10000 120.00000 125.00000   5.00000   -344.84182560   -344.84183099   0.5386021E-05
    2.80000   2.80000   3.10000 125.00000 120.00000   5.00000   -344.84182560   -344.84183099   0.5387259E-05
    2.80000   2.80000   3.10000 125.00000 125.00000 -10.00000   -344.84100630   -344.84100991   0.3611595E-05
    3.00000   2.80000   3.10000 125.00000 125.00000   0.00000   -344.83794480   -344.83795857   0.1376919E-04
    2.60000   2.70000   3.10000 125.00000 125.00000   0.00000   -344.83661840   -344.83661441  -0.3986603E-05
    2.90000   2.90000   3.10000 125.00000 125.00000   0.00000   -344.83939150   -344.83939448   0.2979099E-05
    2.70000   2.60000   3.10000 125.00000 125.00000   0.00000   -344.83661840   -344.83661441  -0.3985998E-05
    2.80000   3.00000   3.10000 125.00000 125.00000   0.00000   -344.83794480   -344.83795857   0.1376669E-04
    2.60000   2.80000   3.00000 125.00000 125.00000   0.00000   -344.83501350   -344.83501970   0.6202446E-05
    2.90000   2.70000   3.00000 125.00000 125.00000   0.00000   -344.83723530   -344.83725205   0.1675053E-04
    2.70000   2.90000   3.00000 125.00000 125.00000   0.00000   -344.83723530   -344.83725204   0.1673519E-04
    2.80000   2.60000   3.00000 125.00000 125.00000   0.00000   -344.83501350   -344.83501972   0.6218597E-05
    2.90000   2.80000   3.20000 125.00000 125.00000   0.00000   -344.83897450   -344.83896806  -0.6441859E-05
    2.70000   2.70000   3.20000 125.00000 125.00000   0.00000   -344.83843210   -344.83843059  -0.1513306E-05
    2.80000   2.90000   3.20000 125.00000 125.00000   0.00000   -344.83897450   -344.83896806  -0.6437209E-05
    2.70000   2.80000   2.90000 125.00000 125.00000   0.00000   -344.83070820   -344.83069366  -0.1454427E-04
    2.80000   2.70000   2.90000 125.00000 125.00000   0.00000   -344.83070820   -344.83069367  -0.1452873E-04
    2.80000   2.80000   3.30000 125.00000 125.00000   0.00000   -344.83576930   -344.83579791   0.2861043E-04
    2.60000   2.80000   3.10000 120.00000 125.00000   0.00000   -344.83801200   -344.83800475  -0.7251318E-05
    2.90000   2.70000   3.10000 120.00000 125.00000   0.00000   -344.84008620   -344.84009167   0.5473711E-05
    2.70000   2.90000   3.10000 120.00000 125.00000   0.00000   -344.84006330   -344.84006224  -0.1063293E-05
    2.80000   2.60000   3.10000 120.00000 125.00000   0.00000   -344.83803420   -344.83803407  -0.1251873E-06
    2.90000   2.80000   3.00000 120.00000 125.00000   0.00000   -344.83843550   -344.83843714   0.1639591E-05
    2.70000   2.70000   3.00000 120.00000 125.00000   0.00000   -344.83783610   -344.83785644   0.2033656E-04
    2.80000   2.90000   3.00000 120.00000 125.00000   0.00000   -344.83842100   -344.83841940  -0.1601425E-05
    2.70000   2.80000   3.20000 120.00000 125.00000   0.00000   -344.83980070   -344.83981162   0.1091993E-04
    2.80000   2.70000   3.20000 120.00000 125.00000   0.00000   -344.83980920   -344.83982323   0.1403102E-04
    2.80000   2.80000   2.90000 120.00000 125.00000   0.00000   -344.83193750   -344.83189940  -0.3809917E-04
    2.90000   2.80000   3.10000 130.00000 125.00000   0.00000   -344.83881140   -344.83880065  -0.1075228E-04
    2.70000   2.70000   3.10000 130.00000 125.00000   0.00000   -344.83797220   -344.83795444  -0.1775860E-04
    2.80000   2.90000   3.10000 130.00000 125.00000   0.00000   -344.83881410   -344.83880733  -0.6768191E-05
    2.70000   2.80000   3.00000 130.00000 125.00000   0.00000   -344.83651900   -344.83653025   0.1125240E-04
    2.80000   2.70000   3.00000 130.00000 125.00000   0.00000   -344.83651320   -344.83651992   0.6718999E-05
    2.80000   2.80000   3.20000 130.00000 125.00000   0.00000   -344.83829590   -344.83826179  -0.3411089E-04
    2.70000   2.80000   3.10000 115.00000 125.00000   0.00000   -344.84041980   -344.84041601  -0.3794999E-05
    2.80000   2.70000   3.10000 115.00000 125.00000   0.00000   -344.84045300   -344.84045395   0.9504233E-06
    2.80000   2.80000   3.00000 115.00000 125.00000   0.00000   -344.83866360   -344.83864960  -0.1399614E-04
    2.80000   2.80000   3.10000 140.00000 125.00000   0.00000   -344.83250950   -344.83244820  -0.6130371E-04
    2.60000   2.80000   3.10000 125.00000 120.00000   0.00000   -344.83803420   -344.83803408  -0.1233049E-06
    2.90000   2.70000   3.10000 125.00000 120.00000   0.00000   -344.84006330   -344.84006224  -0.1059131E-05
    2.70000   2.90000   3.10000 125.00000 120.00000   0.00000   -344.84008620   -344.84009167   0.5471128E-05
    2.80000   2.60000   3.10000 125.00000 120.00000   0.00000   -344.83801200   -344.83800476  -0.7243640E-05
    2.90000   2.80000   3.00000 125.00000 120.00000   0.00000   -344.83842100   -344.83841941  -0.1591849E-05
    2.70000   2.70000   3.00000 125.00000 120.00000   0.00000   -344.83783610   -344.83785645   0.2034761E-04
    2.80000   2.90000   3.00000 125.00000 120.00000   0.00000   -344.83843550   -344.83843713   0.1630795E-05
    2.70000   2.80000   3.20000 125.00000 120.00000   0.00000   -344.83980920   -344.83982323   0.1403355E-04
    2.80000   2.70000   3.20000 125.00000 120.00000   0.00000   -344.83980070   -344.83981161   0.1091330E-04
    2.80000   2.80000   2.90000 125.00000 120.00000   0.00000   -344.83193750   -344.83189941  -0.3809322E-04
    2.90000   2.80000   3.10000 120.00000 120.00000   0.00000   -344.84056480   -344.84052892  -0.3588412E-04
    2.70000   2.70000   3.10000 120.00000 120.00000   0.00000   -344.84019110   -344.84018785  -0.3249287E-05
    2.80000   2.90000   3.10000 120.00000 120.00000   0.00000   -344.84056480   -344.84052891  -0.3588733E-04
    2.70000   2.80000   3.00000 120.00000 120.00000   0.00000   -344.83837520   -344.83835308  -0.2212365E-04
    2.80000   2.70000   3.00000 120.00000 120.00000   0.00000   -344.83837520   -344.83835309  -0.2211148E-04
    2.80000   2.80000   3.20000 120.00000 120.00000   0.00000   -344.84037070   -344.84035716  -0.1353890E-04
    2.70000   2.80000   3.10000 130.00000 120.00000   0.00000   -344.84017940   -344.84020291   0.2351383E-04
    2.80000   2.70000   3.10000 130.00000 120.00000   0.00000   -344.84016530   -344.84018134   0.1603605E-04
    2.80000   2.80000   3.00000 130.00000 120.00000   0.00000   -344.83861180   -344.83864031   0.2850521E-04
    2.80000   2.80000   3.10000 115.00000 120.00000   0.00000   -344.84029800   -344.84023335  -0.6465236E-04
    2.90000   2.80000   3.10000 125.00000 130.00000   0.00000   -344.83881410   -344.83880733  -0.6768599E-05
    2.70000   2.70000   3.10000 125.00000 130.00000   0.00000   -344.83797220   -344.83795444  -0.1776498E-04
    2.80000   2.90000   3.10000 125.00000 130.00000   0.00000   -344.83881140   -344.83880065  -0.1075386E-04
    2.70000   2.80000   3.00000 125.00000 130.00000   0.00000   -344.83651320   -344.83651990   0.6702777E-05
    2.80000   2.70000   3.00000 125.00000 130.00000   0.00000   -344.83651900   -344.83653025   0.1125273E-04
    2.80000   2.80000   3.20000 125.00000 130.00000   0.00000   -344.83829590   -344.83826179  -0.3411132E-04
    2.70000   2.80000   3.10000 120.00000 130.00000   0.00000   -344.84016530   -344.84018133   0.1602807E-04
    2.80000   2.70000   3.10000 120.00000 130.00000   0.00000   -344.84017940   -344.84020291   0.2350737E-04
    2.80000   2.80000   3.00000 120.00000 130.00000   0.00000   -344.83861180   -344.83864030   0.2849664E-04
    2.80000   2.80000   3.10000 130.00000 130.00000   0.00000   -344.83724150   -344.83718095  -0.6055289E-04
    2.70000   2.80000   3.10000 125.00000 115.00000   0.00000   -344.84045300   -344.84045395   0.9520655E-06
    2.80000   2.70000   3.10000 125.00000 115.00000   0.00000   -344.84041980   -344.84041601  -0.3787535E-05
    2.80000   2.80000   3.00000 125.00000 115.00000   0.00000   -344.83866360   -344.83864961  -0.1399010E-04
    2.80000   2.80000   3.10000 120.00000 115.00000   0.00000   -344.84029800   -344.84023335  -0.6465304E-04
    2.80000   2.80000   3.10000 125.00000 140.00000   0.00000   -344.83250950   -344.83244819  -0.6130943E-04
    2.60000   2.80000   3.10000 125.00000 125.00000  -5.00000   -344.83735200   -344.83734234  -0.9663937E-05
    2.90000   2.70000   3.10000 125.00000 125.00000  -5.00000   -344.83950880   -344.83951169   0.2885421E-05
    2.70000   2.90000   3.10000 125.00000 125.00000  -5.00000   -344.83950880   -344.83951168   0.2883562E-05
    2.80000   2.60000   3.10000 125.00000 125.00000  -5.00000   -344.83735200   -344.83734234  -0.9662890E-05
    2.90000   2.80000   3.00000 125.00000 125.00000  -5.00000   -344.83796030   -344.83797563   0.1533290E-04
    2.70000   2.70000   3.00000 125.00000 125.00000  -5.00000   -344.83721830   -344.83724178   0.2347879E-04
    2.80000   2.90000   3.00000 125.00000 125.00000  -5.00000   -344.83796030   -344.83797563   0.1532546E-04
    2.70000   2.80000   3.20000 125.00000 125.00000  -5.00000   -344.83912980   -344.83912454  -0.5255173E-05
    2.80000   2.70000   3.20000 125.00000 125.00000  -5.00000   -344.83912980   -344.83912454  -0.5260772E-05
    2.80000   2.80000   2.90000 125.00000 125.00000  -5.00000   -344.83147990   -344.83146211  -0.1779421E-04
    2.90000   2.80000   3.10000 120.00000 125.00000  -5.00000   -344.84075300   -344.84075415   0.1151185E-05
    2.70000   2.70000   3.10000 120.00000 125.00000  -5.00000   -344.84025920   -344.84027530   0.1609850E-04
    2.80000   2.90000   3.10000 120.00000 125.00000  -5.00000   -344.84074150   -344.84073944  -0.2061055E-05
    2.70000   2.80000   3.00000 120.00000 125.00000  -5.00000   -344.83854260   -344.83855186   0.9258063E-05
    2.80000   2.70000   3.00000 120.00000 125.00000  -5.00000   -344.83855700   -344.83856956   0.1256156E-04
    2.80000   2.80000   3.20000 120.00000 125.00000  -5.00000   -344.84046000   -344.84046822   0.8217763E-05
    2.70000   2.80000   3.10000 130.00000 125.00000  -5.00000   -344.83875460   -344.83874250  -0.1209721E-04
    2.80000   2.70000   3.10000 130.00000 125.00000  -5.00000   -344.83875160   -344.83873513  -0.1647086E-04
    2.80000   2.80000   3.00000 130.00000 125.00000  -5.00000   -344.83730610   -344.83731936   0.1325587E-04
    2.80000   2.80000   3.10000 115.00000 125.00000  -5.00000   -344.84110290   -344.84109359  -0.9305321E-05
    2.90000   2.80000   3.10000 125.00000 120.00000  -5.00000   -344.84074150   -344.84073944  -0.2058598E-05
    2.70000   2.70000   3.10000 125.00000 120.00000  -5.00000   -344.84025920   -344.84027530   0.1610398E-04
    2.80000   2.90000   3.10000 125.00000 120.00000  -5.00000   -344.84075300   -344.84075415   0.1148937E-05
    2.70000   2.80000   3.00000 125.00000 120.00000  -5.00000   -344.83855700   -344.83856956   0.1255827E-04
    2.80000   2.70000   3.00000 125.00000 120.00000  -5.00000   -344.83854300   -344.83855188   0.8875352E-05
    2.80000   2.80000   3.20000 125.00000 120.00000  -5.00000   -344.84046000   -344.84046822   0.8217316E-05
    2.70000   2.80000   3.10000 120.00000 120.00000  -5.00000   -344.84085160   -344.84083328  -0.1832009E-04
    2.80000   2.70000   3.10000 120.00000 120.00000  -5.00000   -344.84085160   -344.84083328  -0.1831707E-04
    2.80000   2.80000   3.00000 120.00000 120.00000  -5.00000   -344.83906380   -344.83902934  -0.3446343E-04
    2.80000   2.80000   3.10000 130.00000 120.00000  -5.00000   -344.84088850   -344.84090947   0.2096630E-04
    2.70000   2.80000   3.10000 125.00000 130.00000  -5.00000   -344.83875160   -344.83873512  -0.1647504E-04
    2.80000   2.70000   3.10000 125.00000 130.00000  -5.00000   -344.83875460   -344.83874250  -0.1210140E-04
    2.80000   2.80000   3.00000 125.00000 130.00000  -5.00000   -344.83730620   -344.83731935   0.1315110E-04
    2.80000   2.80000   3.10000 120.00000 130.00000  -5.00000   -344.84088850   -344.84090946   0.2096258E-04
    2.80000   2.80000   3.10000 125.00000 115.00000  -5.00000   -344.84110290   -344.84109360  -0.9304564E-05
    2.90000   2.80000   3.10000 125.00000 125.00000   5.00000   -344.84032280   -344.84032674   0.3943458E-05
    2.70000   2.70000   3.10000 125.00000 125.00000   5.00000   -344.83968660   -344.83969482   0.8223233E-05
    2.80000   2.90000   3.10000 125.00000 125.00000   5.00000   -344.84032280   -344.84032674   0.3941809E-05
    2.70000   2.80000   3.00000 125.00000 125.00000   5.00000   -344.83809540   -344.83811395   0.1855362E-04
    2.80000   2.70000   3.00000 125.00000 125.00000   5.00000   -344.83809540   -344.83811396   0.1856296E-04
    2.80000   2.80000   3.20000 125.00000 125.00000   5.00000   -344.83992830   -344.83992421  -0.4093004E-05
    2.70000   2.80000   3.10000 120.00000 125.00000   5.00000   -344.84104130   -344.84104829   0.6986149E-05
    2.80000   2.70000   3.10000 120.00000 125.00000   5.00000   -344.84105260   -344.84106292   0.1032418E-04
    2.80000   2.80000   3.00000 120.00000 125.00000   5.00000   -344.83936530   -344.83936979   0.4492780E-05
    2.80000   2.80000   3.10000 130.00000 125.00000   5.00000   -344.83964770   -344.83963689  -0.1081140E-04
    2.70000   2.80000   3.10000 125.00000 120.00000   5.00000   -344.84105260   -344.84106293   0.1032549E-04
    2.80000   2.70000   3.10000 125.00000 120.00000   5.00000   -344.84104130   -344.84104829   0.6991264E-05
    2.80000   2.80000   3.00000 125.00000 120.00000   5.00000   -344.83936530   -344.83936980   0.4496686E-05
    2.80000   2.80000   3.10000 120.00000 120.00000   5.00000   -344.84159590   -344.84156917  -0.2672617E-04
    2.80000   2.80000   3.10000 125.00000 130.00000   5.00000   -344.83964770   -344.83963689  -0.1081380E-04
    2.70000   2.80000   3.10000 125.00000 125.00000 -10.00000   -344.84017170   -344.84017752   0.5819820E-05
    2.80000   2.70000   3.10000 125.00000 125.00000 -10.00000   -344.84017170   -344.84017752   0.5820685E-05
    2.80000   2.80000   3.00000 125.00000 125.00000 -10.00000   -344.83858850   -344.83860617   0.1767464E-04
    2.80000   2.80000   3.10000 120.00000 125.00000 -10.00000   -344.84152420   -344.84152389  -0.3146683E-06
    2.80000   2.80000   3.10000 125.00000 120.00000 -10.00000   -344.84152420   -344.84152389  -0.3130082E-06
    2.80000   2.80000   3.10000 125.00000 125.00000  15.00000   -344.84041920   -344.84042012   0.9197396E-06


EXPANSION COEFFICIENTS (**)COORD REF  REF  REF  REF  REF  REF POLY  4  4  4  4  4  4 CROSS  3  3  3  3  3  2 SYM 0 0 0 0 0 0

                                                                                 
 ------------------------------------------------------------------------------------------------------------------------
 C000000:-344.84209978 C100000:   0.00000000 C010000:   0.00000000 C001000:   0.00000000 C000100:   0.00000000 C000010:   0.00000000
 C200000:   0.09563825 C110000:   0.00027034 C020000:   0.09563829 C101000:   0.00311894 C011000:   0.00311803 C002000:   0.18467164
 C100100:  -0.00425401 C010100:  -0.00592835 C001100:   0.00844390 C000200:   0.07865379 C100010:  -0.00592842 C010010:  -0.00425433
 C001010:   0.00844353 C000110:   0.09600332 C000020:   0.07865390 C000002:   0.01309645 C300000:  -0.07853511 C210000:   0.00000417
 C120000:   0.00000444 C030000:  -0.07853524 C201000:   0.00142236 C111000:  -0.00281310 C021000:   0.00142241 C102000:  -0.00252307
 C012000:  -0.00252200 C003000:  -0.18935263 C200100:  -0.00049207 C110100:   0.00709627 C020100:  -0.00054714 C101100:  -0.00287528
 C011100:   0.00056079 C002100:  -0.00254691 C100200:  -0.01662960 C010200:  -0.01103400 C001200:  -0.00468956 C000300:   0.01018252
 C200010:  -0.00054683 C110010:   0.00709725 C020010:  -0.00049157 C101010:   0.00056399 C011010:  -0.00287167 C002010:  -0.00254657
 C100110:  -0.01489983 C010110:  -0.01489960 C001110:  -0.00288081 C000210:   0.05044344 C100020:  -0.01103396 C010020:  -0.01662961
 C001020:  -0.00468960 C000120:   0.05044339 C000030:   0.01018238 C100002:  -0.00227753 C010002:  -0.00227742 C001002:  -0.00896159
 C000102:   0.02277888 C000012:   0.02277909 C400000:   0.03892686 C310000:   0.00202391 C220000:   0.00159259 C130000:   0.00202476
 C040000:   0.03892656 C301000:   0.00182093 C211000:  -0.00236762 C121000:  -0.00237436 C031000:   0.00183007 C202000:   0.00202015
 C112000:  -0.00055674 C022000:   0.00201580 C103000:   0.00345258 C013000:   0.00346085 C004000:   0.11465256 C300100:   0.00125015
 C210100:  -0.00155821 C120100:   0.00011827 C030100:   0.00062180 C201100:   0.00776872 C111100:  -0.00143361 C021100:   0.00815955
 C102100:   0.00275609 C012100:   0.00195678 C003100:  -0.00272217 C200200:  -0.00677610 C110200:   0.00966699 C020200:  -0.00460914
 C101200:   0.00624801 C011200:   0.00634006 C002200:  -0.01271763 C100300:   0.00290822 C010300:  -0.00113617 C001300:  -0.00777649
 C000400:  -0.00336067 C300010:   0.00062274 C210010:   0.00012330 C120010:  -0.00155328 C030010:   0.00125387 C201010:   0.00816136
 C111010:  -0.00144070 C021010:   0.00778031 C102010:   0.00197207 C012010:   0.00276692 C003010:  -0.00271900 C200110:   0.00197002
 C110110:   0.00412254 C020110:   0.00197122 C101110:  -0.00371988 C011110:  -0.00372361 C002110:   0.02569569 C100210:  -0.00717196
 C010210:  -0.00887351 C001210:   0.01856436 C000310:   0.00042902 C200020:  -0.00460945 C110020:   0.00966834 C020020:  -0.00677728
 C101020:   0.00633830 C011020:   0.00625369 C002020:  -0.01271860 C100120:  -0.00887451 C010120:  -0.00717181 C001120:   0.01856381
 C000220:   0.01975002 C100030:  -0.00113587 C010030:   0.00290896 C001030:  -0.00777578 C000130:   0.00042903 C000040:  -0.00336096
 C200002:  -0.00148655 C110002:   0.00912054 C020002:  -0.00148486 C101002:   0.00014057 C011002:   0.00014605 C002002:  -0.00077143
 C100102:  -0.00531845 C010102:  -0.00686029 C001102:   0.01553594 C000202:  -0.01652102 C100012:  -0.00685997 C010012:  -0.00531720
 C001012:   0.01553739 C000112:  -0.02596435 C000022:  -0.01652071 C000004:   0.00341789

 REFERENCE GEOMETRY
 ------------------
 R10:     1.474884 A         2.787127 A.U.
 R20:     1.474884 A         2.787127 A.U.
 R30:     1.645579 A         3.109694 A.U.
 R40:     2.133558 RAD     122.243858 DEGREES)
 R50:     2.133558 RAD     122.243846 DEGREES)
 R60:     0.000000 RAD       0.000000 DEGREES)


 ACTUAL GEOMETRY
 ------------------
 R10:     1.474884 A         2.787127 A.U.
 R20:     1.474884 A         2.787127 A.U.
 R30:     1.645579 A         3.109694 A.U.
 R40:     2.133558 RAD     122.243858 DEGREES)
 R50:     2.133558 RAD     122.243846 DEGREES)
 R60:     0.000000 RAD       0.000000 DEGREES)

 ERROR STATISTICS
 ----------------
 MINIMUM ERROR:      0.1277999E-07 AU  (   0.00 1/CM)
 MAXIMUM ERROR:      0.6465304E-04 AU  (  14.19 1/CM)
 ROOT MEAN SQUARE:   0.1436761E-04 AU  (   3.15 1/CM)


 HARMONIC FORCE FIELD
 --------------------
 F11:     2.9780 AJ/A**2    F12:     0.0042 AJ/A**2    F13:     0.0486 AJ/A**2
                            F22:     2.9780 AJ/A**2    F23:     0.0485 AJ/A**2
                                                       F33:     5.7504 AJ/A**2
 F14:    -0.0350 AJ/A       F15:    -0.0488 AJ/A       F16:     0.0000 AJ/A   
 F24:    -0.0488 AJ/A       F25:    -0.0351 AJ/A       F26:     0.0000 AJ/A   
 F34:     0.0696 AJ/A       F35:     0.0696 AJ/A       F36:     0.0000 AJ/A   
 F44:     0.6858 AJ/A**2    F45:     0.4186 AJ/A**2    F46:     0.0000 AJ/A**2
                            F55:     0.6858 AJ/A**2    F56:     0.0000 AJ/A**2
                                                       F66:     0.1142 AJ/A**2

 EQUILIBRIUM GEOMETRY IN MOLECULE FIXED AXES SYSTEM (ASYMMETRIC TOP)       
 ---------------------------------------------------------------------------
 AXES:               A              B              C
 CENTER  1:    -0.48770891     0.00000000     0.00000000    MASS: 27.976930 AMU
 CENTER  2:    -1.27459450    -1.24743449     0.00000000    MASS:  1.007825 AMU
 CENTER  3:    -1.27459418     1.24743465     0.00000000    MASS:  1.007825 AMU
 CENTER  4:     1.15787002    -0.00000001     0.00000000    MASS: 14.003070 AMU
 MOMENTS:       5.20832147    47.66155247    52.86987395    10**(-40) G*CM**2

 ROTATIONAL CONSTANTS AT RE
 --------------------------
            A           B           C        UNIT
           5.3749      0.5873      0.5295    1/CM
         161134.3     17608.3     15873.7    MHZ

 PROLATE          ASYMMETRIC ROTOR (K=-0.976)           OBLATE
 |-----------------------------+-----------------------------|
-1                             0                             1
 ^                                                            

 ASSIGNMENT OF MOLECULE FIXED AXES: A-->Z  B-->X  C-->Y    CASE I(R)

1  VEC                -0.053263       0.000000       0.021044       0.061012       0.709714      -0.699502
2  VEC                 0.054106       0.000000       0.020717       0.060063       0.698644       0.710586
3  VEC                 0.000001       0.000000       0.481002       0.872166      -0.089242      -0.000002
4  VEC                -0.672099       0.000000       0.647257      -0.355798       0.011395       0.051176
5  VEC                 0.736559       0.000000       0.590612      -0.324662       0.010398      -0.056084
6  VEC                 0.000000       1.000000       0.000000       0.000000       0.000000       0.000000

 WILSON FG ANALYSIS
 ------------------
 ATOMIC MASSES:                 27.976930       1.007825       1.007825      14.003070  AMU
 FUNDAMENTAL FREQUENCIES:       509.75350      542.44345      923.57002     1035.90340     2263.27807     2294.63738  1/CM

 NORMAL COORDINATE DISPLACEMENTS
 -------------------------------
                R1             R2             R3             R4             R5             R6             FREQUENCY
 Q1:       -0.03982792     0.03982848     0.00000265    -0.70598460     0.70598383     0.00000000        509.75350115 B
 Q2:        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     1.00000000        542.44344788 B
 Q3:        0.01034799     0.01034847     0.73975520     0.47568271     0.47568271     0.00000000        923.57001686 S
 Q4:        0.02186802     0.02186851     0.98050510    -0.13720982    -0.13721069     0.00000000       1035.90339678 B
 Q5:        0.70649644     0.70647994    -0.03339509    -0.01779899    -0.01779977     0.00000000       2263.27807392 S
 Q6:       -0.70709832     0.70711511    -0.00000449     0.00030509    -0.00030607     0.00000000       2294.63737641 S


 CORIOLIS COUPLING MATRICES
 --------------------------
                     B              B              S              B              S              S
 ZETA-A   B     0.00000000    -0.54770762     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.54770762     0.00000000    -0.00000071    -0.00000156     0.00000964    -0.83666981   
          S     0.00000000     0.00000071     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000     0.00000156     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000    -0.00000964     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.83666981     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-B   B     0.00000000    -0.00000051     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000051     0.00000000    -0.63166412     0.57078311    -0.52460183    -0.00000624   
          S     0.00000000     0.63166412     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000    -0.57078311     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.52460183     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.00000624     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-C   B     0.00000000     0.00000000     0.18512579     0.30620366    -0.93379214    -0.00001088   
          B     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S    -0.18512579     0.00000000     0.00000000    -0.00000106     0.00001044    -0.87616276   
          B    -0.30620366     0.00000000     0.00000106     0.00000000    -0.00000433     0.48175880   
          S     0.93379214     0.00000000    -0.00001044     0.00000433     0.00000000    -0.01572515   
